date,SNP,ford,google,vestas,aapl
2017-05-09,4611.2099609375,9.52132415771484,956.710021972656,29.0714511871337,148.182373046875
2017-05-10,4618.18994140625,9.41894340515136,954.840026855468,29.1004562377929,147.479904174804
2017-05-11,4609.68994140625,9.39334869384765,955.890014648437,29.0714511871337,148.755340576171
2017-05-12,4602.9599609375,9.3165636062622,955.140014648437,29.3421535491943,150.83283996582
2017-05-15,4625.509765625,9.33362674713134,959.219970703125,29.5355110168457,150.446319580078
2017-05-16,4623.259765625,9.33362674713134,964.609985351562,29.4194965362548,150.224075317382
2017-05-17,4540.580078125,9.18005752563476,942.169982910156,28.443037033081,145.180206298828
2017-05-18,4557.41015625,9.20565223693847,950.5,28.9844398498535,147.392944335937
2017-05-19,4588.35009765625,9.27390480041503,954.650024414062,29.2164707183837,147.895401000976
2017-05-22,4612.1201171875,9.47013473510742,964.070007324218,29.5161762237548,148.794006347656
2017-05-23,4620.7001953125,9.42747592926025,970.549987792968,29.2261371612548,148.610412597656
2017-05-24,4632.3701171875,9.3506908416748,977.609985351562,29.0231132507324,148.165939331054
2017-05-25,4653.58984375,9.26537418365478,991.859985351562,29.1487941741943,148.678024291992
2017-05-26,4655.64990234375,9.32509517669677,993.27001953125,29.0327796936035,148.426834106445
2017-05-30,4650.759765625,9.45307064056396,996.169982910156,28.539716720581,148.484786987304
2017-05-31,4649.33984375,9.48719787597656,987.090026855468,28.5010433197021,147.605514526367
2017-06-01,4685.10986328125,9.73461437225341,988.289978027343,28.5010433197021,148.011337280273
2017-06-02,4702.56005859375,9.68342399597168,996.119995117187,28.1143264770507,150.20474243164
2017-06-05,4697.0,9.59811019897461,1003.88000488281,28.0369834899902,148.736038208007
2017-06-06,4683.9599609375,9.48719787597656,996.679992675781,29.3518238067626,149.238494873046
2017-06-07,4692.2900390625,9.44453907012939,1001.5,29.4581680297851,150.12744140625
2017-06-08,4693.669921875,9.47013473510742,1004.28002929687,29.5065097808837,149.760284423828
2017-06-09,4689.7900390625,9.49572849273681,970.119995117187,29.7675437927246,143.953048706054
2017-06-12,4685.5400390625,9.62370300292968,961.809997558593,29.593521118164,140.51316833496
